voyageid,departure,purchase,arrival,year,embarked,disembarked
76377.0,London,"Africa., port unspecified","Jamaica, port unspecified",1720.0,234.0,200.0
76385.0,London,"Africa., port unspecified","Jamaica, port unspecified",1722.0,172.0,153.0
76406.0,London,"Africa., port unspecified","Jamaica, port unspecified",1724.0,237.0,190.0
76408.0,London,"Africa., port unspecified","Jamaica, port unspecified",1725.0,237.0,190.0
76413.0,London,"Africa., port unspecified","Jamaica, port unspecified",1731.0,271.0,217.0
76414.0,London,"Africa., port unspecified","Jamaica, port unspecified",1725.0,237.0,190.0
76419.0,London,"Africa., port unspecified",NA,1722.0,237.0,190.0
76425.0,London,"Africa., port unspecified",NA,1723.0,237.0,190.0
76428.0,London,"Africa., port unspecified","Americas, port unspecified",1724.0,237.0,190.0
76429.0,London,"Africa., port unspecified","Americas, port unspecified",1725.0,237.0,190.0
76469.0,London,"Africa., port unspecified","Barbados, port unspecified",1714.0,202.0,173.0
76477.0,London,"Africa., port unspecified","Barbados, port unspecified",1715.0,10.0,8.0
76480.0,London,"Africa., port unspecified","Barbados, port unspecified",1715.0,277.0,222.0
76482.0,London,"Africa., port unspecified","Barbados, port unspecified",1715.0,176.0,141.0
76484.0,London,"Africa., port unspecified","Barbados, port unspecified",1715.0,187.0,160.0
76486.0,London,"Africa., port unspecified","Barbados, port unspecified",1716.0,157.0,134.0
76487.0,London,"Africa., port unspecified","Barbados, port unspecified",1716.0,234.0,200.0
76488.0,London,"Africa., port unspecified","Barbados, port unspecified",1716.0,363.0,310.0
76489.0,London,"Africa., port unspecified","Barbados, port unspecified",1716.0,199.0,170.0
76490.0,London,"Africa., port unspecified","Barbados, port unspecified",1717.0,208.0,186.0
76491.0,London,"Africa., port unspecified","Barbados, port unspecified",1717.0,148.0,121.0
76492.0,London,"Africa., port unspecified","Barbados, port unspecified",1717.0,456.0,390.0
76493.0,London,"Africa., port unspecified","Barbados, port unspecified",1717.0,101.0,86.0
76494.0,London,"Africa., port unspecified","Barbados, port unspecified",1717.0,415.0,355.0
76495.0,London,"Africa., port unspecified","Barbados, port unspecified",1717.0,109.0,93.0
76497.0,London,"Africa., port unspecified","Barbados, port unspecified",1717.0,65.0,56.0
76499.0,London,"Africa., port unspecified","Barbados, port unspecified",1717.0,187.0,160.0
76502.0,London,"Africa., port unspecified","Barbados, port unspecified",1718.0,113.0,97.0
76505.0,London,"Africa., port unspecified","Barbados, port unspecified",1718.0,42.0,37.0
76506.0,London,"Africa., port unspecified","Barbados, port unspecified",1718.0,256.0,219.0
76507.0,London,"Africa., port unspecified","Barbados, port unspecified",1718.0,115.0,103.0
76508.0,London,"Africa., port unspecified","Barbados, port unspecified",1718.0,494.0,396.0
76509.0,London,"Africa., port unspecified","Barbados, port unspecified",1718.0,152.0,130.0
76511.0,London,"Africa., port unspecified","Barbados, port unspecified",1718.0,348.0,279.0
76515.0,London,"Africa., port unspecified","Barbados, port unspecified",1719.0,674.0,540.0
76519.0,London,"Africa., port unspecified","Barbados, port unspecified",1719.0,257.0,206.0
76520.0,London,"Africa., port unspecified","Barbados, port unspecified",1719.0,407.0,348.0
76526.0,London,"Africa., port unspecified","Barbados, port unspecified",1719.0,282.0,241.0
76528.0,London,"Africa., port unspecified","Barbados, port unspecified",1720.0,285.0,244.0
76530.0,London,"Africa., port unspecified","Barbados, port unspecified",1720.0,371.0,297.0
76531.0,London,"Africa., port unspecified","Barbados, port unspecified",1720.0,90.0,80.0
76534.0,London,"Africa., port unspecified","Barbados, port unspecified",1721.0,87.0,70.0
76539.0,London,"Africa., port unspecified","Barbados, port unspecified",1722.0,20.0,18.0
76540.0,London,"Africa., port unspecified","Barbados, port unspecified",1722.0,135.0,108.0
76541.0,London,"Africa., port unspecified","Barbados, port unspecified",1722.0,269.0,230.0
76543.0,London,"Africa., port unspecified","Barbados, port unspecified",1728.0,273.0,219.0
76545.0,London,"Africa., port unspecified","Barbados, port unspecified",1723.0,32.0,29.0
76547.0,London,"Africa., port unspecified","Barbados, port unspecified",1723.0,53.0,48.0
76548.0,London,"Africa., port unspecified","Barbados, port unspecified",1724.0,368.0,315.0
76551.0,London,"Africa., port unspecified","Barbados, port unspecified",1725.0,263.0,225.0
76552.0,London,"Africa., port unspecified","Barbados, port unspecified",1725.0,327.0,262.0
76554.0,London,"Africa., port unspecified","Barbados, port unspecified",1726.0,62.0,51.0
76555.0,London,"Africa., port unspecified","Barbados, port unspecified",1726.0,522.0,418.0
76556.0,London,"Africa., port unspecified","Barbados, port unspecified",1726.0,185.0,148.0
76557.0,London,"Africa., port unspecified","Barbados, port unspecified",1726.0,416.0,333.0
76561.0,London,"Africa., port unspecified",NA,1729.0,271.0,217.0
76566.0,London,"Africa., port unspecified",Saint John (Antigua),1733.0,171.0,140.0
76568.0,London,"Africa., port unspecified","Jamaica, port unspecified",1735.0,301.0,257.0
76569.0,London,"Africa., port unspecified","Barbados, port unspecified",1736.0,89.0,73.0
76572.0,London,"Africa., port unspecified","Barbados, port unspecified",1738.0,178.0,152.0
76573.0,London,"Africa., port unspecified","Martinique, port unspecified",1736.0,327.0,280.0
76574.0,London,"Africa., port unspecified","Barbados, port unspecified",1737.0,102.0,87.0
76575.0,London,"Africa., port unspecified","Jamaica, port unspecified",1737.0,331.0,283.0
76576.0,London,"Africa., port unspecified",Saint John (Antigua),1738.0,384.0,328.0
76577.0,London,"Africa., port unspecified",Havana,1738.0,48.0,42.0
76578.0,London,"Africa., port unspecified","Jamaica, port unspecified",1738.0,176.0,144.0
76581.0,London,"Africa., port unspecified","Jamaica, port unspecified",1718.0,328.0,263.0
76582.0,London,"Africa., port unspecified","Jamaica, port unspecified",1718.0,537.0,430.0
76584.0,London,"Africa., port unspecified","Jamaica, port unspecified",1718.0,250.0,200.0
76586.0,London,"Africa., port unspecified",Kingston,1718.0,186.0,149.0
76590.0,London,"Africa., port unspecified",Kingston,1718.0,267.0,214.0
76591.0,London,"Africa., port unspecified",Kingston,1718.0,210.0,168.0
76593.0,London,"Africa., port unspecified",Kingston,1718.0,297.0,238.0
76595.0,London,"Africa., port unspecified",Kingston,1719.0,286.0,229.0
76596.0,London,"Africa., port unspecified",Kingston,1719.0,325.0,260.0
76597.0,London,"Africa., port unspecified",Kingston,1719.0,375.0,300.0
76598.0,London,"Africa., port unspecified",Kingston,1719.0,150.0,120.0
76600.0,London,"Africa., port unspecified",Kingston,1719.0,225.0,180.0
76601.0,London,"Africa., port unspecified",Kingston,1719.0,247.0,198.0
76602.0,London,"Africa., port unspecified",Kingston,1719.0,146.0,125.0
76604.0,Liverpool,"Africa., port unspecified",Kingston,1720.0,127.0,109.0
76607.0,London,"Africa., port unspecified",Kingston,1721.0,341.0,273.0
76609.0,London,"Africa., port unspecified",Kingston,1728.0,263.0,225.0
76610.0,London,"Africa., port unspecified",Kingston,1728.0,292.0,250.0
76611.0,London,"Africa., port unspecified",Kingston,1728.0,234.0,200.0
76617.0,London,"Africa., port unspecified",Kingston,1729.0,327.0,280.0
76621.0,London,"Africa., port unspecified",Kingston,1729.0,189.0,162.0
76622.0,London,"Africa., port unspecified",Saint John (Antigua),1727.0,275.0,220.0
76631.0,London,"Africa., port unspecified","St. Kitts, port unspecified",1725.0,225.0,180.0
76633.0,London,"Africa., port unspecified","St. Kitts, port unspecified",1726.0,375.0,300.0
76634.0,London,"Africa., port unspecified","St. Kitts, port unspecified",1726.0,227.0,182.0
76635.0,London,"Africa., port unspecified","St. Kitts, port unspecified",1726.0,217.0,174.0
76637.0,London,"Africa., port unspecified","St. Kitts, port unspecified",1726.0,246.0,197.0
76638.0,London,"Africa., port unspecified","St. Kitts, port unspecified",1726.0,180.0,144.0
76642.0,London,"Africa., port unspecified",Saint John (Antigua),1723.0,142.0,115.0
76647.0,London,"Africa., port unspecified",Saint John (Antigua),1724.0,174.0,154.0
76649.0,London,"Africa., port unspecified",Saint John (Antigua),1725.0,318.0,272.0
76650.0,London,"Africa., port unspecified",Saint John (Antigua),1725.0,415.0,355.0
76651.0,London,"Africa., port unspecified",Saint John (Antigua),1725.0,195.0,167.0
76652.0,London,"Africa., port unspecified",Saint John (Antigua),1725.0,225.0,192.0
76654.0,London,"Africa., port unspecified",Saint John (Antigua),1725.0,82.0,70.0
76656.0,London,"Africa., port unspecified",Saint John (Antigua),1725.0,194.0,166.0
76658.0,London,"Africa., port unspecified",Saint John (Antigua),1726.0,240.0,197.0
76659.0,London,"Africa., port unspecified",Saint John (Antigua),1726.0,220.0,180.0
76660.0,London,"Africa., port unspecified",Saint John (Antigua),1726.0,175.0,150.0
76661.0,London,"Africa., port unspecified",Saint John (Antigua),1726.0,158.0,140.0
76663.0,London,"Africa., port unspecified",Saint John (Antigua),1726.0,172.0,141.0
76664.0,London,"Africa., port unspecified",Saint John (Antigua),1726.0,244.0,200.0
76665.0,London,"Africa., port unspecified","Montserrat, port unspecified",1721.0,125.0,100.0
76666.0,London,"Africa., port unspecified","Montserrat, port unspecified",1724.0,140.0,112.0
76669.0,London,"Africa., port unspecified","St. Kitts, port unspecified",1727.0,285.0,228.0
76670.0,London,"Africa., port unspecified","St. Kitts, port unspecified",1727.0,245.0,196.0
76672.0,London,"Africa., port unspecified","St. Kitts, port unspecified",1727.0,187.0,150.0
76675.0,London,"Africa., port unspecified","St. Kitts, port unspecified",1729.0,412.0,330.0
76677.0,Liverpool,"Africa., port unspecified","St. Kitts, port unspecified",1729.0,225.0,180.0
76682.0,London,"Africa., port unspecified","Montserrat, port unspecified",1729.0,146.0,120.0
76685.0,London,"Africa., port unspecified",Charleston,1717.0,272.0,218.0
76686.0,London,"Africa., port unspecified",Charleston,1717.0,19.0,17.0
76687.0,London,"Africa., port unspecified",Charleston,1717.0,75.0,60.0
76688.0,London,"Africa., port unspecified",Charleston,1718.0,187.0,160.0
76690.0,London,"Africa., port unspecified",Charleston,1718.0,14.0,12.0
76691.0,London,"Africa., port unspecified",Charleston,1717.0,46.0,39.0
76698.0,London,"Africa., port unspecified",Charleston,1727.0,255.0,218.0
76729.0,London,"Africa., port unspecified",Havana,1731.0,309.0,264.0
76731.0,London,"Africa., port unspecified",Saint John (Antigua),1731.0,121.0,108.0
76732.0,London,"Africa., port unspecified","Jamaica, port unspecified",1731.0,331.0,283.0
76734.0,London,"Africa., port unspecified","Jamaica, port unspecified",1730.0,121.0,108.0
76738.0,London,"Africa., port unspecified","Jamaica, port unspecified",1731.0,331.0,283.0
76756.0,London,"Africa., port unspecified","USA, location unspecified",1730.0,331.0,283.0
76761.0,London,"Africa., port unspecified","Jamaica, port unspecified",1732.0,331.0,283.0
76764.0,London,"Africa., port unspecified","Barbados, port unspecified",1732.0,97.0,83.0
76768.0,London,"Africa., port unspecified","Jamaica, port unspecified",1732.0,331.0,283.0
76777.0,London,"Africa., port unspecified","Jamaica, port unspecified",1732.0,331.0,283.0
76778.0,London,"Africa., port unspecified",Saint John (Antigua),1732.0,331.0,283.0
76788.0,London,"Africa., port unspecified","Jamaica, port unspecified",1732.0,240.0,197.0
76797.0,Liverpool,"Africa., port unspecified","Barbados, port unspecified",1733.0,306.0,262.0
76798.0,London,"Africa., port unspecified","Jamaica, port unspecified",1733.0,240.0,197.0
76804.0,London,"Africa., port unspecified","Barbados, port unspecified",1733.0,50.0,43.0
76807.0,London,"Africa., port unspecified","Americas, port unspecified",1732.0,331.0,283.0
76809.0,London,"Africa., port unspecified",NA,1732.0,331.0,283.0
76816.0,London,"Africa., port unspecified","Americas, port unspecified",1733.0,331.0,283.0
76819.0,London,"Africa., port unspecified","St. Kitts, port unspecified",1734.0,240.0,197.0
76821.0,London,"Africa., port unspecified","Jamaica, port unspecified",1734.0,240.0,197.0
76822.0,London,"Africa., port unspecified",NA,1733.0,331.0,283.0
76827.0,London,"Africa., port unspecified","Americas, port unspecified",1733.0,331.0,283.0
76837.0,London,"Africa., port unspecified","Barbados, port unspecified",1735.0,67.0,55.0
76840.0,London,"Africa., port unspecified","Jamaica, port unspecified",1734.0,174.0,156.0
76843.0,London,"Africa., port unspecified",NA,1734.0,240.0,197.0
76844.0,London,"Africa., port unspecified","Barbados, port unspecified",1735.0,195.0,160.0
76847.0,London,"Africa., port unspecified","Americas, port unspecified",1734.0,240.0,197.0
76858.0,London,"Africa., port unspecified","Jamaica, port unspecified",1735.0,331.0,283.0
76860.0,London,"Africa., port unspecified",Upper James River,1735.0,181.0,155.0
76867.0,London,"Africa., port unspecified",Saint John (Antigua),1737.0,331.0,283.0
76868.0,London,"Africa., port unspecified","St. Kitts, port unspecified",1737.0,240.0,197.0
76874.0,London,"Africa., port unspecified","Jamaica, port unspecified",1737.0,240.0,197.0
76876.0,London,"Africa., port unspecified",Saint John (Antigua),1737.0,240.0,197.0
76879.0,London,"Africa., port unspecified",Saint John (Antigua),1736.0,240.0,197.0
76881.0,London,"Africa., port unspecified",NA,1736.0,172.0,153.0
76889.0,London,"Africa., port unspecified",NA,1737.0,240.0,197.0
76895.0,London,"Africa., port unspecified",NA,1737.0,240.0,197.0
76897.0,London,"Africa., port unspecified","St. Kitts, port unspecified",1738.0,331.0,283.0
76898.0,London,"Africa., port unspecified","Americas, port unspecified",1737.0,121.0,108.0
76899.0,London,"Africa., port unspecified",West Indies (colony unspecified),1737.0,331.0,283.0
76901.0,London,"Africa., port unspecified","Jamaica, port unspecified",1737.0,331.0,283.0
76907.0,London,"Africa., port unspecified","St. Kitts, port unspecified",1737.0,331.0,283.0
76913.0,London,"Africa., port unspecified",NA,1738.0,331.0,283.0
76927.0,London,"Africa., port unspecified","Maryland, port unspecified",1740.0,331.0,283.0
76928.0,London,"Africa., port unspecified","Barbados, port unspecified",1739.0,240.0,197.0
76929.0,London,"Africa., port unspecified","Jamaica, port unspecified",1739.0,331.0,283.0
76932.0,London,"Africa., port unspecified",NA,1739.0,331.0,283.0
76933.0,London,"Africa., port unspecified","Jamaica, port unspecified",1740.0,240.0,197.0
76934.0,London,"Africa., port unspecified","Maryland, port unspecified",1740.0,316.0,282.0
76936.0,London,"Africa., port unspecified","Jamaica, port unspecified",1738.0,240.0,197.0
76984.0,London,"Africa., port unspecified","Americas, port unspecified",1723.0,237.0,190.0
76986.0,London,"Africa., port unspecified","Maryland, port unspecified",1724.0,237.0,190.0
77010.0,London,"Africa., port unspecified","Jamaica, port unspecified",1726.0,271.0,217.0
77013.0,London,"Africa., port unspecified","Americas, port unspecified",1726.0,271.0,217.0
77021.0,London,"Africa., port unspecified","Americas, port unspecified",1726.0,271.0,217.0
77024.0,London,"Africa., port unspecified","Maryland, port unspecified",1726.0,271.0,217.0
77025.0,London,"Africa., port unspecified",Kingston,1728.0,248.0,203.0
77026.0,London,"Africa., port unspecified","Barbados, port unspecified",1728.0,271.0,217.0
77028.0,London,"Africa., port unspecified","Jamaica, port unspecified",1727.0,225.0,180.0
77055.0,London,"Africa., port unspecified",Buenos Aires,1737.0,446.0,357.0
77057.0,London,"Africa., port unspecified",York River,1727.0,141.0,125.0
77101.0,London,"Africa., port unspecified",Cap Francais,1778.0,359.0,328.0
77127.0,London,"Africa., port unspecified","Dominica, port unspecified",1777.0,214.0,197.0
77244.0,London,"Africa., port unspecified",NA,1756.0,83.0,65.0
77530.0,London,"Africa., port unspecified","Jamaica, port unspecified",1775.0,352.0,287.0
77534.0,London,"Africa., port unspecified","Barbados, port unspecified",1740.0,331.0,283.0
77536.0,London,"Africa., port unspecified","Barbados, port unspecified",1741.0,331.0,283.0
77543.0,London,"Africa., port unspecified",NA,1741.0,331.0,283.0
77544.0,London,"Africa., port unspecified",NA,1741.0,200.0,NA
77546.0,London,"Africa., port unspecified",Kingston,1742.0,174.0,154.0
77547.0,London,"Africa., port unspecified",NA,1742.0,240.0,197.0
77557.0,London,"Africa., port unspecified",Kingston,1744.0,335.0,275.0
77558.0,London,"Africa., port unspecified",Kingston,1744.0,115.0,103.0
77559.0,London,"Africa., port unspecified",Kingston,1744.0,468.0,400.0
77564.0,London,"Africa., port unspecified","Barbados, port unspecified",1744.0,121.0,108.0
77565.0,London,"Africa., port unspecified",Kingston,1745.0,113.0,101.0
77566.0,London,"Africa., port unspecified",Kingston,1745.0,292.0,250.0
77572.0,London,"Africa., port unspecified",NA,1745.0,240.0,197.0
77573.0,London,"Africa., port unspecified",Saint John (Antigua),1747.0,331.0,283.0
77574.0,London,"Africa., port unspecified",Kingston,1747.0,339.0,290.0
77579.0,London,"Africa., port unspecified","St. Kitts, port unspecified",1749.0,331.0,283.0
77580.0,London,"Africa., port unspecified",Saint John (Antigua),1750.0,240.0,197.0
77581.0,London,"Africa., port unspecified","Barbados, port unspecified",1750.0,130.0,111.0
77592.0,London,"Africa., port unspecified","Barbados, port unspecified",1753.0,349.0,285.0
77609.0,London,"Africa., port unspecified","Jamaica, port unspecified",1752.0,230.0,197.0
77630.0,London,"Africa., port unspecified",NA,1753.0,352.0,288.0
77631.0,London,"Africa., port unspecified","Jamaica, port unspecified",1753.0,230.0,197.0
77643.0,London,"Africa., port unspecified",Saint John (Antigua),1754.0,352.0,287.0
77657.0,London,"Africa., port unspecified",NA,1754.0,83.0,65.0
77658.0,London,"Africa., port unspecified","Tortola, port unspecified",1755.0,230.0,197.0
77661.0,London,"Africa., port unspecified","Jamaica, port unspecified",1755.0,230.0,197.0
77665.0,London,"Africa., port unspecified",Kingston,1756.0,20.0,16.0
77667.0,London,"Africa., port unspecified","Jamaica, port unspecified",1755.0,352.0,288.0
77668.0,London,"Africa., port unspecified","Jamaica, port unspecified",1755.0,352.0,288.0
77669.0,London,"Africa., port unspecified",Kingston,1756.0,417.0,340.0
77673.0,London,"Africa., port unspecified","Maryland, port unspecified",1756.0,171.0,151.0
77679.0,London,"Africa., port unspecified",NA,1757.0,352.0,288.0
77680.0,London,"Africa., port unspecified",NA,1756.0,352.0,288.0
77686.0,London,"Africa., port unspecified",NA,1757.0,171.0,151.0
77701.0,London,"Africa., port unspecified",NA,1758.0,171.0,151.0
77720.0,London,"Africa., port unspecified",NA,1759.0,230.0,197.0
77725.0,London,"Africa., port unspecified",Potomac river,1760.0,352.0,288.0
77732.0,London,"Africa., port unspecified",NA,1759.0,171.0,151.0
77734.0,London,"Africa., port unspecified","Tortola, port unspecified",1760.0,230.0,197.0
77735.0,Liverpool,"Africa., port unspecified","Americas, port unspecified",1759.0,352.0,288.0
77736.0,London,"Africa., port unspecified","Jamaica, port unspecified",1761.0,387.0,316.0
77753.0,London,"Africa., port unspecified",Basse-Terre,1761.0,352.0,287.0
77757.0,London,"Africa., port unspecified",Rappahannock,1762.0,112.0,93.0
77773.0,London,"Africa., port unspecified",West Indies (colony unspecified),1765.0,200.0,171.0
77780.0,London,"Africa., port unspecified",Savanna la Mar,1764.0,243.0,198.0
77790.0,London,"Africa., port unspecified","Barbados, port unspecified",1765.0,105.0,93.0
77794.0,London,"Africa., port unspecified","Grenada, port unspecified",1765.0,147.0,130.0
77800.0,London,"Africa., port unspecified",Kingston,1765.0,206.0,168.0
77818.0,London,"Africa., port unspecified","Barbados, port unspecified",1766.0,176.0,151.0
77822.0,London,"Africa., port unspecified",St. Croix,1766.0,148.0,127.0
77831.0,London,"Africa., port unspecified",Kingston,1747.0,358.0,306.0
77832.0,London,"Africa., port unspecified",Kingston,1747.0,614.0,525.0
77853.0,London,"Africa., port unspecified","Jamaica, port unspecified",1779.0,359.0,328.0
77864.0,Liverpool,"Africa., port unspecified",NA,1780.0,359.0,328.0
77872.0,London,"Africa., port unspecified",Savanna la Mar,1767.0,149.0,132.0
77888.0,London,"Africa., port unspecified","Grenada, port unspecified",1766.0,230.0,197.0
77902.0,London,"Africa., port unspecified","Americas, port unspecified",1766.0,352.0,287.0
77903.0,London,"Africa., port unspecified","Americas, port unspecified",1766.0,83.0,65.0
77906.0,London,"Africa., port unspecified",NA,1767.0,171.0,151.0
77913.0,London,"Africa., port unspecified",West Indies (colony unspecified),1767.0,171.0,151.0
77919.0,London,"Africa., port unspecified",St. Augustine,1767.0,79.0,70.0
77921.0,London,"Africa., port unspecified",NA,1767.0,171.0,151.0
77926.0,London,"Africa., port unspecified","St. Vincent, port unspecified",1767.0,201.0,200.0
77930.0,London,"Africa., port unspecified","Dominica, port unspecified",1767.0,102.0,92.0
77939.0,London,"Africa., port unspecified",NA,1767.0,352.0,288.0
77960.0,London,"Africa., port unspecified","Jamaica, port unspecified",1769.0,171.0,151.0
77970.0,London,"Africa., port unspecified","Barbados, port unspecified",1769.0,195.0,167.0
77977.0,Cork,"Africa., port unspecified","Grenada, port unspecified",1770.0,352.0,287.0
77979.0,London,"Africa., port unspecified",West Indies (colony unspecified),1768.0,102.0,92.0
77997.0,London,"Africa., port unspecified","Barbados, port unspecified",1770.0,352.0,287.0
78006.0,London,"Africa., port unspecified","Jamaica, port unspecified",1770.0,352.0,288.0
78007.0,London,"Africa., port unspecified","Barbados, port unspecified",1771.0,237.0,203.0
78012.0,London,"Africa., port unspecified",West Indies (colony unspecified),1770.0,352.0,288.0
78019.0,London,"Africa., port unspecified","St. Kitts, port unspecified",1771.0,352.0,287.0
78023.0,London,"Africa., port unspecified","Barbados, port unspecified",1771.0,83.0,65.0
78027.0,London,"Africa., port unspecified",NA,1770.0,352.0,288.0
78030.0,London,"Africa., port unspecified",Newcastle (Nevis),1771.0,352.0,287.0
78042.0,London,"Africa., port unspecified",NA,1771.0,83.0,65.0
78050.0,London,"Africa., port unspecified","Grenada, port unspecified",1771.0,352.0,287.0
78051.0,London,"Africa., port unspecified",NA,1771.0,171.0,151.0
78058.0,London,"Africa., port unspecified","Dominica, port unspecified",1772.0,239.0,195.0
78061.0,London,"Africa., port unspecified","Grenada, port unspecified",1772.0,352.0,287.0
78062.0,London,"Africa., port unspecified",West Indies (colony unspecified),1771.0,83.0,65.0
78065.0,London,"Africa., port unspecified","Jamaica, port unspecified",1772.0,171.0,151.0
78072.0,London,"Africa., port unspecified",West Indies (colony unspecified),1771.0,352.0,288.0
78086.0,London,"Africa., port unspecified",Savannah,1772.0,230.0,197.0
78087.0,London,"Africa., port unspecified",West Indies (colony unspecified),1772.0,83.0,65.0
78088.0,London,"Africa., port unspecified","Jamaica, port unspecified",1772.0,171.0,151.0
78091.0,London,"Africa., port unspecified","Grenada, port unspecified",1772.0,230.0,197.0
78094.0,London,"Africa., port unspecified","Americas, port unspecified",1772.0,352.0,288.0
78097.0,London,"Africa., port unspecified","Dominica, port unspecified",1774.0,352.0,287.0
78099.0,London,"Africa., port unspecified",West Indies (colony unspecified),1772.0,352.0,288.0
78105.0,London,"Africa., port unspecified",Charleston,1773.0,352.0,287.0
78108.0,London,"Africa., port unspecified","Jamaica, port unspecified",1773.0,352.0,287.0
82734.0,Liverpool,"Africa., port unspecified","Trinidad, port unspecified",1803.0,220.0,198.0
82735.0,Liverpool,"Africa., port unspecified",Havana,1804.0,222.0,200.0
82737.0,Liverpool,"Africa., port unspecified","Jamaica, port unspecified",1781.0,210.0,195.0
82741.0,Liverpool,"Africa., port unspecified",Kingston,1804.0,235.0,215.0
82732.0,Liverpool,"Africa., port unspecified","Trinidad, port unspecified",1802.0,246.0,221.0
82759.0,Liverpool,"Africa., port unspecified","St. Kitts, port unspecified",1805.0,122.0,104.0
82782.0,Liverpool,"Africa., port unspecified",Zion Hill,1806.0,310.0,279.0
82793.0,Liverpool,"Africa., port unspecified",Cayes (Les),1794.0,359.0,328.0
82834.0,Liverpool,"Africa., port unspecified",NA,1790.0,359.0,328.0
82839.0,Liverpool,"Africa., port unspecified","Jamaica, port unspecified",1796.0,330.0,326.0
82863.0,Liverpool,"Africa., port unspecified","Barbados, port unspecified",1791.0,190.0,175.0
82867.0,Liverpool,"Africa., port unspecified",Demerara,1801.0,122.0,104.0
82933.0,Liverpool,"Africa., port unspecified",Havana,1803.0,305.0,274.0
82939.0,Liverpool,"Africa., port unspecified","Bahamas, port unspecified",1803.0,307.0,276.0
82945.0,Liverpool,"Africa., port unspecified",St. Thomas,1803.0,326.0,293.0
82947.0,Liverpool,"Africa., port unspecified",Demerara,1801.0,310.0,279.0
82949.0,Liverpool,"Africa., port unspecified",St. Thomas,1804.0,286.0,257.0
82950.0,Liverpool,"Africa., port unspecified","Trinidad, port unspecified",1803.0,184.0,165.0
82969.0,Liverpool,"Africa., port unspecified",Kingston,1792.0,234.0,214.0
83028.0,Liverpool,"Africa., port unspecified","Barbados, port unspecified",1790.0,147.0,126.0
83042.0,Liverpool,"Africa., port unspecified",Kingston,1793.0,128.0,119.0
83084.0,Liverpool,"Africa., port unspecified",St. Croix,1795.0,359.0,328.0
83085.0,Liverpool,"Africa., port unspecified",St. Croix,1797.0,211.0,193.0
83098.0,Liverpool,"Africa., port unspecified",Havana,1796.0,457.0,419.0
83141.0,Liverpool,"Africa., port unspecified",Kingston,1806.0,291.0,262.0
83151.0,Liverpool,"Africa., port unspecified","Barbados, port unspecified",1793.0,210.0,195.0
83162.0,Liverpool,"Africa., port unspecified",Demerara,1801.0,310.0,279.0
83163.0,Liverpool,"Africa., port unspecified","St. Vincent, port unspecified",1802.0,232.0,209.0
83164.0,Liverpool,"Africa., port unspecified",Havana,1804.0,226.0,203.0
83166.0,Liverpool,"Africa., port unspecified",NA,1798.0,359.0,328.0
83212.0,Liverpool,"Africa., port unspecified",NA,1781.0,359.0,328.0
83227.0,Liverpool,"Africa., port unspecified",Kingston,1801.0,270.0,222.0
83228.0,Liverpool,"Africa., port unspecified",Havana,1804.0,169.0,147.0
83240.0,Liverpool,"Africa., port unspecified",Havana,1788.0,771.0,706.0
83243.0,Liverpool,"Africa., port unspecified",NA,1792.0,210.0,195.0
83251.0,Liverpool,"Africa., port unspecified",Demerara,1803.0,273.0,250.0
83254.0,Liverpool,"Africa., port unspecified",Demerara,1803.0,273.0,250.0
83277.0,Liverpool,"Africa., port unspecified",NA,1781.0,210.0,195.0
84053.0,Liverpool,"Africa., port unspecified","Dominica, port unspecified",1793.0,400.0,366.0
84079.0,Liverpool,"Africa., port unspecified",St. Thomas,1803.0,321.0,289.0
84096.0,London,"Africa., port unspecified",Antonia,1794.0,147.0,136.0
84098.0,Liverpool,"Africa., port unspecified",Saint John (Antigua),1797.0,251.0,230.0
90003.0,Liverpool,"Africa., port unspecified","Barbados, port unspecified",1746.0,318.0,261.0
90006.0,Liverpool,"Africa., port unspecified",Kingston,1747.0,325.0,278.0
90013.0,Liverpool,"Africa., port unspecified",West Indies (colony unspecified),1738.0,172.0,153.0
90014.0,Liverpool,"Africa., port unspecified","Jamaica, port unspecified",1740.0,172.0,153.0
90021.0,Liverpool,"Africa., port unspecified",Kingston,1747.0,313.0,257.0
90022.0,Liverpool,"Africa., port unspecified","Barbados, port unspecified",1749.0,217.0,178.0
90026.0,Liverpool,"Africa., port unspecified",Kingston,1745.0,263.0,216.0
90028.0,Liverpool,"Africa., port unspecified",Kingston,1745.0,461.0,394.0
90030.0,Liverpool,"Africa., port unspecified","Jamaica, port unspecified",1736.0,354.0,290.0
90031.0,Liverpool,"Africa., port unspecified",Saint John (Antigua),1737.0,331.0,283.0
90035.0,Liverpool,"Africa., port unspecified",Kingston,1748.0,305.0,250.0
90037.0,Liverpool,"Africa., port unspecified",Kingston,1747.0,240.0,197.0
90038.0,Liverpool,"Africa., port unspecified",Kingston,1746.0,251.0,215.0
90039.0,Liverpool,"Africa., port unspecified",Kingston,1747.0,232.0,198.0
90041.0,Liverpool,"Africa., port unspecified","Americas, port unspecified",1745.0,240.0,197.0
90047.0,Liverpool,"Africa., port unspecified","Americas, port unspecified",1745.0,331.0,283.0
90054.0,Liverpool,"Africa., port unspecified",York River,1745.0,148.0,131.0
90056.0,Liverpool,"Africa., port unspecified","Barbados, port unspecified",1741.0,148.0,131.0
90057.0,Liverpool,"Africa., port unspecified",Saint John (Antigua),1742.0,148.0,131.0
